ExperimentType,UID,NID,PrePerformance,PostPerformance,PerceivedImproveCode,AIInterMean,UStanceLabel,UIdeo,AICorrectness
Single_AI_Biased,2106,16,0.8,0.9,3,Moderately meaningful,Independent,Moderate,0.8
Single_AI_Biased,2109,5,1,1,2,Extremely meaningful,Strong Republican,Extremely conservative,0.7
Single_AI_Biased,2109,12,0.9,0.9,2,Extremely meaningful,Strong Republican,Extremely conservative,0.5
Single_AI_Biased,2109,14,0.5,0.5,2,Extremely meaningful,Strong Republican,Extremely conservative,0.8
Single_AI_Biased,2115,3,0.30000000000000004,0,5,Very meaningful,Somewhat Republican,Conservative,0
Single_AI_Biased,2115,12,0.30000000000000004,0.8,5,Very meaningful,Somewhat Republican,Conservative,0.7
Single_AI_Biased,2115,13,0.9,0.9,5,Very meaningful,Somewhat Republican,Conservative,0.8
Single_AI_Biased,2121,2,0.7,0.9,4,Slightly meaningful,Strong Democrat,Liberal,0.9
Single_AI_Biased,2121,8,0.4,0.19999999999999996,4,Slightly meaningful,Strong Democrat,Liberal,1
Single_AI_Biased,2121,14,0,0.30000000000000004,4,Slightly meaningful,Strong Democrat,Liberal,0.9
Single_AI_Biased,2124,3,0.8,0.09999999999999998,4,Very meaningful,Independent,Moderate,0
Single_AI_Biased,2124,7,0.30000000000000004,0,4,Very meaningful,Independent,Moderate,0.5
Single_AI_Biased,2124,18,0.6,0.5,4,Very meaningful,Independent,Moderate,0.5
Single_AI_Biased,2127,1,0.7,0.6,4,Very meaningful,Independent,Moderate,0.5
Single_AI_Biased,2127,9,0.5,0.8,4,Very meaningful,Independent,Moderate,1
Single_AI_Biased,2127,16,0.30000000000000004,0.8,4,Very meaningful,Independent,Moderate,0.7
Single_AI_Biased,2130,1,0.8,1,4,Very meaningful,Strong Republican,Extremely conservative,0.7
Single_AI_Biased,2130,7,0.8,0.5,4,Very meaningful,Strong Republican,Extremely conservative,0.1999999999999999
Single_AI_Biased,2130,13,1,0.9,4,Very meaningful,Strong Republican,Extremely conservative,0.8
Single_AI_Biased,2133,1,0.7,0.8,2,Slightly meaningful,Independent,Moderate,0.5
Single_AI_Biased,2133,9,0.6,0.9,2,Slightly meaningful,Independent,Moderate,1
Single_AI_Biased,2133,17,0.19999999999999996,0.19999999999999996,2,Slightly meaningful,Independent,Moderate,0.1999999999999999
Single_AI_Biased,2136,1,0.5,1,3,Very meaningful,Independent,Moderate,0.7
Single_AI_Biased,2136,10,0.19999999999999996,0.9,3,Very meaningful,Independent,Moderate,1
Single_AI_Biased,2136,14,0.5,0.5,3,Very meaningful,Independent,Moderate,0.8
Single_AI_Biased,2139,6,0.19999999999999996,0.9,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Biased,2139,9,1,1,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Biased,2139,17,0.19999999999999996,0.19999999999999996,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.1999999999999999
Single_AI_Biased,2142,2,0.7,0.7,3,Slightly meaningful,Independent,Liberal,1
Single_AI_Biased,2142,7,0.4,0.30000000000000004,3,Slightly meaningful,Independent,Liberal,0
Single_AI_Biased,2142,16,0.4,0.7,3,Slightly meaningful,Independent,Liberal,0.8
Single_AI_Biased,2148,6,0.5,0.7,2,Not meaningful at all,Independent,Extremely liberal,1
Single_AI_Biased,2148,7,0.7,0.7,2,Not meaningful at all,Independent,Extremely liberal,0.5
Single_AI_Biased,2148,15,0.5,0.5,2,Not meaningful at all,Independent,Extremely liberal,0.0999999999999999
Single_AI_Biased,2157,2,1,1,5,Extremely meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Biased,2157,10,0.9,1,5,Extremely meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Biased,2157,13,0,0.8,5,Extremely meaningful,Strong Democrat,Extremely liberal,0.8
Single_AI_Biased,2160,5,1,0.7,1,Moderately meaningful,Independent,Slightly conservative,0.7
Single_AI_Biased,2160,9,0.5,0.8,1,Moderately meaningful,Independent,Slightly conservative,1
Single_AI_Biased,2160,15,0.7,0.5,1,Moderately meaningful,Independent,Slightly conservative,0
Single_AI_Biased,2163,3,0.09999999999999998,0,3,Moderately meaningful,Strong Republican,Conservative,0
Single_AI_Biased,2163,7,0.7,0.5,3,Moderately meaningful,Strong Republican,Conservative,0
Single_AI_Biased,2163,14,0.7,0.8,3,Moderately meaningful,Strong Republican,Conservative,0.9
Single_AI_Biased,2166,2,0.6,0.7,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.9
Single_AI_Biased,2166,12,0.7,0.9,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.5
Single_AI_Biased,2166,14,1,1,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.9
Single_AI_Biased,2172,3,0.5,0.09999999999999998,4,Moderately meaningful,Strong Republican,Conservative,0.9
Single_AI_Biased,2172,8,0.8,0.5,4,Moderately meaningful,Strong Republican,Conservative,1
Single_AI_Biased,2172,16,0.19999999999999996,0.9,4,Moderately meaningful,Strong Republican,Conservative,0.7
Single_AI_Biased,2175,6,0.30000000000000004,0.5,4,Very meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,2175,10,0.7,0.9,4,Very meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,2175,15,0.8,0,4,Very meaningful,Somewhat Republican,Slightly conservative,0
Single_AI_Biased,2178,1,1,0.8,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.7
Single_AI_Biased,2178,7,0.7,0.30000000000000004,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,0
Single_AI_Biased,2178,15,0.5,0.8,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.3
Single_AI_Biased,2181,2,0.19999999999999996,0.5,3,Moderately meaningful,Somewhat Republican,Slightly conservative,0.9
Single_AI_Biased,2181,10,1,1,3,Moderately meaningful,Somewhat Republican,Slightly conservative,0.9
Single_AI_Biased,2181,16,0.30000000000000004,0.8,3,Moderately meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,2184,3,0.30000000000000004,0,5,Extremely meaningful,Somewhat Democrat,Liberal,0.9
Single_AI_Biased,2184,9,0.9,1,5,Extremely meaningful,Somewhat Democrat,Liberal,1
Single_AI_Biased,2184,13,0.19999999999999996,1,5,Extremely meaningful,Somewhat Democrat,Liberal,0.8
Single_AI_Biased,2193,2,0.8,0.7,1,Not meaningful at all,Strong Democrat,Liberal,0.8
Single_AI_Biased,2193,9,1,1,1,Not meaningful at all,Strong Democrat,Liberal,1
Single_AI_Biased,2193,14,0.30000000000000004,0.8,1,Not meaningful at all,Strong Democrat,Liberal,0.3
Single_AI_Biased,2202,3,0.09999999999999998,0,5,Extremely meaningful,Independent,Moderate,0
Single_AI_Biased,2202,11,0,0,5,Extremely meaningful,Independent,Moderate,0
Single_AI_Biased,2202,18,1,0.7,5,Extremely meaningful,Independent,Moderate,0.5
Single_AI_Biased,2205,2,0.30000000000000004,0.19999999999999996,1,Moderately meaningful,Independent,Moderate,0.9
Single_AI_Biased,2205,8,0.7,0.8,1,Moderately meaningful,Independent,Moderate,0.8
Single_AI_Biased,2205,15,0.9,0.8,1,Moderately meaningful,Independent,Moderate,0.1999999999999999
Single_AI_Biased,2211,5,0.8,0.7,3,Moderately meaningful,Independent,Slightly conservative,0.7
Single_AI_Biased,2211,12,0.9,0.9,3,Moderately meaningful,Independent,Slightly conservative,0.8
Single_AI_Biased,2211,16,0.5,1,3,Moderately meaningful,Independent,Slightly conservative,1
Single_AI_Biased,2214,3,0.7,0,5,Moderately meaningful,Somewhat Republican,Conservative,0.9
Single_AI_Biased,2214,9,0.8,1,5,Moderately meaningful,Somewhat Republican,Conservative,1
Single_AI_Biased,2214,16,0.6,1,5,Moderately meaningful,Somewhat Republican,Conservative,0.8
Single_AI_Biased,2217,3,0.19999999999999996,0.09999999999999998,4,Moderately meaningful,Strong Democrat,Liberal,0
Single_AI_Biased,2217,8,0.7,0.8,4,Moderately meaningful,Strong Democrat,Liberal,0.5
Single_AI_Biased,2217,18,1,0.7,4,Moderately meaningful,Strong Democrat,Liberal,0.5
Single_AI_Biased,2220,5,0.7,1,5,Extremely meaningful,Somewhat Republican,Slightly conservative,0.8
Single_AI_Biased,2220,7,0.5,0,5,Extremely meaningful,Somewhat Republican,Slightly conservative,0.0999999999999999
Single_AI_Biased,2220,18,0.7,0.5,5,Extremely meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,2223,1,0.7,0.5,3,Moderately meaningful,Independent,Extremely liberal,1
Single_AI_Biased,2223,8,0.5,0.5,3,Moderately meaningful,Independent,Extremely liberal,0.7
Single_AI_Biased,2223,14,0.8,0.9,3,Moderately meaningful,Independent,Extremely liberal,1
Single_AI_Biased,2229,4,0.19999999999999996,0.8,2,Not meaningful at all,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,2229,11,0.09999999999999998,0.9,2,Not meaningful at all,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,2229,15,0.5,0.19999999999999996,2,Not meaningful at all,Somewhat Republican,Slightly conservative,0
Single_AI_Biased,2232,4,0.09999999999999998,0.8,4,Very meaningful,Independent,Liberal,1
Single_AI_Biased,2232,9,0.9,0.9,4,Very meaningful,Independent,Liberal,1
Single_AI_Biased,2232,18,1,0.6,4,Very meaningful,Independent,Liberal,0.5
Single_AI_Biased,2235,1,1,0.8,2,Moderately meaningful,Independent,Moderate,0.5
Single_AI_Biased,2235,12,0.8,0.8,2,Moderately meaningful,Independent,Moderate,0.5
Single_AI_Biased,2235,18,0.7,0.7,2,Moderately meaningful,Independent,Moderate,0.5
Single_AI_Biased,2238,5,0.7,0.7,4,Very meaningful,Independent,Slightly liberal,1
Single_AI_Biased,2238,11,0,0.09999999999999998,4,Very meaningful,Independent,Slightly liberal,0.1999999999999999
Single_AI_Biased,2238,14,0.5,0.9,4,Very meaningful,Independent,Slightly liberal,0.9
Single_AI_Biased,2241,1,0.8,0.5,4,Very meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,2241,7,0.8,0,4,Very meaningful,Somewhat Republican,Slightly conservative,0.9
Single_AI_Biased,2241,17,0.8,0.9,4,Very meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,2244,5,0.7,0.5,3,Moderately meaningful,Independent,Conservative,0.7
Single_AI_Biased,2244,11,0.9,0.19999999999999996,3,Moderately meaningful,Independent,Conservative,0.1999999999999999
Single_AI_Biased,2244,14,0.5,0.5,3,Moderately meaningful,Independent,Conservative,1
Single_AI_Biased,2250,2,0.5,0.6,2,Slightly meaningful,Independent,Extremely liberal,0.8
Single_AI_Biased,2250,12,0.5,0.4,2,Slightly meaningful,Independent,Extremely liberal,0.7
Single_AI_Biased,2250,13,0.7,0.8,2,Slightly meaningful,Independent,Extremely liberal,0.9
Single_AI_Biased,2259,4,0.5,0.30000000000000004,2,Slightly meaningful,Strong Democrat,Liberal,1
Single_AI_Biased,2259,7,0.7,0.7,2,Slightly meaningful,Strong Democrat,Liberal,0
Single_AI_Biased,2259,16,0.5,0.8,2,Slightly meaningful,Strong Democrat,Liberal,0.8
Single_AI_Biased,2262,1,0.6,0.6,3,Moderately meaningful,Strong Republican,Moderate,0.5
Single_AI_Biased,2262,12,0.9,0.19999999999999996,3,Moderately meaningful,Strong Republican,Moderate,1
Single_AI_Biased,2262,16,0.09999999999999998,0.9,3,Moderately meaningful,Strong Republican,Moderate,0.8
Single_AI_Biased,2268,6,0.5,0.7,1,Not meaningful at all,Strong Republican,Extremely conservative,1
Single_AI_Biased,2268,9,0.5,0.7,1,Not meaningful at all,Strong Republican,Extremely conservative,1
Single_AI_Biased,2268,15,1,0.19999999999999996,1,Not meaningful at all,Strong Republican,Extremely conservative,0.5
Single_AI_Biased,2271,3,0.6,0,4,Moderately meaningful,Somewhat Democrat,Liberal,0.9
Single_AI_Biased,2271,7,0.5,0.19999999999999996,4,Moderately meaningful,Somewhat Democrat,Liberal,0.5
Single_AI_Biased,2271,15,0.5,0.8,4,Moderately meaningful,Somewhat Democrat,Liberal,0
Single_AI_Biased,2283,1,0.8,0.7,3,Slightly meaningful,Independent,Slightly liberal,0.5
Single_AI_Biased,2283,8,0.5,0.5,3,Slightly meaningful,Independent,Slightly liberal,0.5
Single_AI_Biased,2283,16,0.09999999999999998,1,3,Slightly meaningful,Independent,Slightly liberal,0.7
Single_AI_Biased,2289,2,0.30000000000000004,0.8,3,Moderately meaningful,Somewhat Republican,Conservative,0.9
Single_AI_Biased,2289,11,0.30000000000000004,1,3,Moderately meaningful,Somewhat Republican,Conservative,0.5
Single_AI_Biased,2289,18,0.8,0.7,3,Moderately meaningful,Somewhat Republican,Conservative,0.5
Single_AI_Biased,2292,3,0.30000000000000004,0.09999999999999998,2,Very meaningful,Independent,Slightly liberal,0
Single_AI_Biased,2292,11,0.7,0,2,Very meaningful,Independent,Slightly liberal,0
Single_AI_Biased,2292,17,0.30000000000000004,0.09999999999999998,2,Very meaningful,Independent,Slightly liberal,0.1999999999999999
Single_AI_Biased,2295,5,0.8,0.6,4,Moderately meaningful,Independent,Liberal,0.7
Single_AI_Biased,2295,12,0.19999999999999996,0.7,4,Moderately meaningful,Independent,Liberal,0.7
Single_AI_Biased,2295,13,0.9,1,4,Moderately meaningful,Independent,Liberal,0.8
Single_AI_Biased,2298,1,1,0.6,4,Very meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,2298,10,0.5,0.9,4,Very meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,2298,13,0.8,0.9,4,Very meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,2304,1,0.8,0.8,3,Moderately meaningful,Independent,Slightly liberal,1
Single_AI_Biased,2304,12,1,0.9,3,Moderately meaningful,Independent,Slightly liberal,1
Single_AI_Biased,2304,14,0.9,0.8,3,Moderately meaningful,Independent,Slightly liberal,0.8
Single_AI_Biased,2307,2,0.8,0.7,4,Moderately meaningful,Independent,Moderate,0.9
Single_AI_Biased,2307,11,0.8,0.7,4,Moderately meaningful,Independent,Moderate,0.5
Single_AI_Biased,2307,14,0.19999999999999996,0.7,4,Moderately meaningful,Independent,Moderate,0.9
Single_AI_Biased,2310,5,0.6,0.6,5,Very meaningful,Strong Democrat,Extremely liberal,0.8
Single_AI_Biased,2310,8,0.8,1,5,Very meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Biased,2310,18,1,0.5,5,Very meaningful,Strong Democrat,Extremely liberal,0.5
Single_AI_Biased,2313,2,0.7,0.9,5,Very meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Biased,2313,12,0,1,5,Very meaningful,Somewhat Democrat,Slightly liberal,0.8
Single_AI_Biased,2313,16,0.7,0.8,5,Very meaningful,Somewhat Democrat,Slightly liberal,0.8
Single_AI_Biased,2319,6,0.5,0.8,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Biased,2319,11,0.5,0.8,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.5
Single_AI_Biased,2319,18,0.8,0.6,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.7
Single_AI_Biased,2337,3,0.7,0.09999999999999998,4,Very meaningful,Strong Republican,Conservative,0
Single_AI_Biased,2337,8,0.8,1,4,Very meaningful,Strong Republican,Conservative,1
Single_AI_Biased,2337,16,0,1,4,Very meaningful,Strong Republican,Conservative,0.8
Single_AI_Biased,2340,5,0.5,0.5,1,Not meaningful at all,Independent,Extremely conservative,1
Single_AI_Biased,2340,11,1,1,1,Not meaningful at all,Independent,Extremely conservative,0
Single_AI_Biased,2340,14,0.5,0.5,1,Not meaningful at all,Independent,Extremely conservative,0.9
Single_AI_Biased,2343,1,0.7,0.5,3,Slightly meaningful,Somewhat Republican,Moderate,0.5
Single_AI_Biased,2343,12,0.5,0.7,3,Slightly meaningful,Somewhat Republican,Moderate,0.7
Single_AI_Biased,2343,14,0.5,1,3,Slightly meaningful,Somewhat Republican,Moderate,0.8
Single_AI_Biased,2349,4,0.5,0.7,3,Moderately meaningful,Independent,Liberal,0.5
Single_AI_Biased,2349,12,0.7,0.8,3,Moderately meaningful,Independent,Liberal,0.5
Single_AI_Biased,2349,13,0.5,0.9,3,Moderately meaningful,Independent,Liberal,0.8
Single_AI_Biased,2352,2,0.5,0.8,3,Moderately meaningful,Somewhat Democrat,Extremely liberal,0.9
Single_AI_Biased,2352,9,1,1,3,Moderately meaningful,Somewhat Democrat,Extremely liberal,1
Single_AI_Biased,2352,17,0,0,3,Moderately meaningful,Somewhat Democrat,Extremely liberal,0.0999999999999999
Single_AI_Biased,2355,2,1,1,3,Moderately meaningful,Independent,Moderate,0.9
Single_AI_Biased,2355,8,0.5,1,3,Moderately meaningful,Independent,Moderate,1
Single_AI_Biased,2355,18,1,0.6,3,Moderately meaningful,Independent,Moderate,0.5
Single_AI_Biased,2358,2,0.7,1,2,Slightly meaningful,Somewhat Republican,Conservative,1
Single_AI_Biased,2358,12,0.8,1,2,Slightly meaningful,Somewhat Republican,Conservative,1
Single_AI_Biased,2358,15,1,0.8,2,Slightly meaningful,Somewhat Republican,Conservative,0.3
Single_AI_Biased,2361,5,0.8,0.8,2,Not meaningful at all,Strong Democrat,Extremely liberal,1
Single_AI_Biased,2361,12,0.7,0.8,2,Not meaningful at all,Strong Democrat,Extremely liberal,0.5
Single_AI_Biased,2361,17,0.19999999999999996,0.09999999999999998,2,Not meaningful at all,Strong Democrat,Extremely liberal,0.1999999999999999
Single_AI_Biased,2364,3,0.7,0.19999999999999996,2,Moderately meaningful,Somewhat Republican,Conservative,0
Single_AI_Biased,2364,8,0.7,0.5,2,Moderately meaningful,Somewhat Republican,Conservative,1
Single_AI_Biased,2364,16,0.30000000000000004,0.7,2,Moderately meaningful,Somewhat Republican,Conservative,1
Single_AI_Biased,2376,6,0.4,0.9,5,Very meaningful,Independent,Moderate,1
Single_AI_Biased,2376,7,0.8,0.19999999999999996,5,Very meaningful,Independent,Moderate,0.0999999999999999
Single_AI_Biased,2376,15,0.7,0.19999999999999996,5,Very meaningful,Independent,Moderate,0.1999999999999999
Single_AI_Biased,2379,3,0.09999999999999998,0,5,Extremely meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Biased,2379,7,0,0.09999999999999998,5,Extremely meaningful,Strong Democrat,Extremely liberal,0.0999999999999999
Single_AI_Biased,2379,18,0.7,0.6,5,Extremely meaningful,Strong Democrat,Extremely liberal,0.5
Single_AI_Biased,2382,2,0.7,1,5,Extremely meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Biased,2382,8,0.8,1,5,Extremely meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Biased,2382,14,0.30000000000000004,0.5,5,Extremely meaningful,Somewhat Democrat,Slightly liberal,0.9
Single_AI_Biased,2385,1,1,0.7,3,Very meaningful,Independent,Moderate,0.5
Single_AI_Biased,2385,12,0.5,0.19999999999999996,3,Very meaningful,Independent,Moderate,0.8
Single_AI_Biased,2385,16,0,1,3,Very meaningful,Independent,Moderate,1
Single_AI_Biased,2388,1,1,0.8,3,Moderately meaningful,Strong Democrat,Extremely liberal,0.5
Single_AI_Biased,2388,7,0.6,0.19999999999999996,3,Moderately meaningful,Strong Democrat,Extremely liberal,0
Single_AI_Biased,2388,14,0.19999999999999996,0.8,3,Moderately meaningful,Strong Democrat,Extremely liberal,0.8
Single_AI_Biased,2391,5,0.8,1,3,Moderately meaningful,Somewhat Republican,Liberal,0.7
Single_AI_Biased,2391,9,1,1,3,Moderately meaningful,Somewhat Republican,Liberal,1
Single_AI_Biased,2391,15,0.5,0,3,Moderately meaningful,Somewhat Republican,Liberal,0.1999999999999999
Single_AI_Biased,2394,6,0.19999999999999996,0.7,3,Moderately meaningful,Independent,Slightly conservative,0.8
Single_AI_Biased,2394,9,1,0.9,3,Moderately meaningful,Independent,Slightly conservative,1
Single_AI_Biased,2394,17,0.19999999999999996,0.30000000000000004,3,Moderately meaningful,Independent,Slightly conservative,0.5
Single_AI_Biased,2400,3,0.8,0.30000000000000004,3,Very meaningful,Somewhat Republican,Slightly conservative,0.0999999999999999
Single_AI_Biased,2400,10,0.7,0.8,3,Very meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,2400,17,0.5,0.7,3,Very meaningful,Somewhat Republican,Slightly conservative,0.7
Single_AI_Biased,2403,3,0.30000000000000004,0.30000000000000004,3,Moderately meaningful,Independent,Moderate,0
Single_AI_Biased,2403,11,0.8,0.19999999999999996,3,Moderately meaningful,Independent,Moderate,0
Single_AI_Biased,2403,13,0.5,0.5,3,Moderately meaningful,Independent,Moderate,0.8
Single_AI_Biased,2406,5,0.7,1,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.8
Single_AI_Biased,2406,10,0.5,0.9,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Biased,2406,13,0.5,0.8,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.8
Single_AI_Biased,2409,4,0.5,0.8,3,Moderately meaningful,Strong Democrat,Liberal,0.8
Single_AI_Biased,2409,12,0.5,0.7,3,Moderately meaningful,Strong Democrat,Liberal,0.8
Single_AI_Biased,2409,18,1,0.8,3,Moderately meaningful,Strong Democrat,Liberal,0.5
Single_AI_Biased,2418,4,0.30000000000000004,0.5,4,Moderately meaningful,Independent,Moderate,1
Single_AI_Biased,2418,9,0.19999999999999996,0.9,4,Moderately meaningful,Independent,Moderate,1
Single_AI_Biased,2418,14,0.7,0.9,4,Moderately meaningful,Independent,Moderate,0.8
